cod_produto,desc_unimed,linha_produto,principio_ativo,best_cod_item,best_desc_global,sim_desc,sim_linha,best_sim,sim_bin
4204,SECNIMAX 1000 MG CP,SECNIDAZOL (1000MG COMPRIMIDO),SECNIDAZOL,86787,fenitoina 100 mg com,0.75,0.6666666666666666,0.75,0.7-0.8
4760,SECNIDAZOL 1000MG COM CT BL,SECNIDAZOL (1000MG COMPRIMIDO),SECNIDAZOL,86328,cetoconazol 200 mg com,0.6530612244897959,0.7272727272727273,0.7272727272727273,0.7-0.8
2883,SECNIDAZOL 1 G,SECNIDAZOL (1000MG COMPRIMIDO),SECNIDAZOL,86328,cetoconazol 200 mg com,0.5555555555555556,0.7272727272727273,0.7272727272727273,0.7-0.8
4852,GYNOPAC CREME 35G 7 APL + 2 COMP,SECNIDAZOL+TIOCONAZOL+TINIDAZOL (1000MG CP REV + 100MG/5G + 150MG/5G 35G 2 COMPRIMIDOS 7 APLICADORES CREM,SECNIDAZOL+TINIDAZOL+TIOCONAZOL,87099,"paracetamol + codeina 500 mg + 7,5 mg com",0.47761194029850745,0.2748091603053435,0.47761194029850745,<0.5
4851,GYNOPAC CREME 35G 7 APL + 4 COMP,SECNIDAZOL+TIOCONAZOL+TINIDAZOL (1000MG CP REV + 100MG/5G + 150MG/5G 35G 4 COMPRIMIDOS 7 APLICADORES CREM,SECNIDAZOL+TINIDAZOL+TIOCONAZOL,87099,"paracetamol + codeina 500 mg + 7,5 mg com",0.47761194029850745,0.2748091603053435,0.47761194029850745,<0.5
4118,COSENTYX 150MG SOL INJ SC CAN 1 ML,SECUQUINUMABE INJETAVEL (150MG SOL INJ SC CANETA 1ML) ,SECUQUINUMABE,115805,secuquinumabe 150 mg/ml sol inj can 1 ml cosentyx,0.6265060240963856,0.7346938775510204,0.7346938775510204,0.7-0.8
4112,COSENTYX 300MG SOL INJ SC CAN 2 ML,SECUQUINUMABE INJETAVEL (300MG SOL INJ SC CAN 2 ML),SECUQUINUMABE,115805,secuquinumabe 150 mg/ml sol inj can 1 ml cosentyx,0.5542168674698795,0.6868686868686869,0.6868686868686869,0.6-0.7
4117,"COSENTYX 75MG SOL INJ SC SER 0,5 ML","SECUQUINUMABE INJETAVEL (75MG SOL INJ SC SER 0,5 ML)",SECUQUINUMABE,87281,ustequinumabe 90 mg sol inj ser preenc 1 ml stelara,0.5348837209302325,0.6470588235294118,0.6470588235294118,0.6-0.7
694,SERINGA DESC 5ML S/AG LLOCK,SERINGA,PRODUTOS PARA SAUDE,87550,seringa descartavel s/ agulha 50ml c/ rosca ,0.6470588235294118,0.2916666666666667,0.6470588235294118,0.6-0.7
811,SERINGA DESC 5ML C/AG 25X07 LLOCK,SERINGA,PRODUTOS PARA SAUDE,87546,seringa descartavel s/ agulha 05ml c/ rosca (luer lock),0.611764705882353,0.23728813559322035,0.611764705882353,0.6-0.7
812,SERINGA DESC 20ML S/AG LSLIP BICO LATERA,SERINGA,PRODUTOS PARA SAUDE,87549,seringa descartavel s/ agulha 50ml bico cateter,0.6976744186046512,0.2641509433962264,0.6976744186046512,0.6-0.7
817,SERINGA DESC 1ML C/AG 25X06,SERINGA,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.6206896551724138,0.3684210526315789,0.6206896551724138,0.6-0.7
819,SERINGA DESC 10ML C/AG 25X07 LSLIP,SERINGA,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.6153846153846154,0.3684210526315789,0.6153846153846154,0.6-0.7
820,SERINGA DESC 10ML S/AG LLOCK,SERINGA,PRODUTOS PARA SAUDE,87550,seringa descartavel s/ agulha 50ml c/ rosca ,0.6376811594202898,0.2916666666666667,0.6376811594202898,0.6-0.7
881,SERINGA DOSADOR ORAL 20ML AZUL ,SERINGA,PRODUTOS PARA SAUDE,88084,seringa dosadora oral 20ml ,0.8928571428571429,0.42424242424242425,0.8928571428571429,0.8-0.9
882,SERINGA DOSADOR ORAL 10ML AZUL,SERINGA,PRODUTOS PARA SAUDE,88140,seringa dosadora oral 10ml  ,0.8928571428571429,0.42424242424242425,0.8928571428571429,0.8-0.9
884,SERINGA DOSADOR ORAL 5ML AZUL,SERINGA,PRODUTOS PARA SAUDE,88139,seringa dosadora oral 5ml  ,0.8888888888888888,0.4375,0.8888888888888888,0.8-0.9
886,SERINGA DOSADOR ORAL 3ML AZUL,SERINGA,PRODUTOS PARA SAUDE,83911,seringa dosadora oral 3ml ,0.8888888888888888,0.4375,0.8888888888888888,0.8-0.9
1098,SERINGA DESC 3ML S/AG LSLIP,SERINGA,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.6206896551724138,0.3684210526315789,0.6206896551724138,0.6-0.7
1099,SERINGA DESC 20ML S/AG LLOCK,SERINGA,PRODUTOS PARA SAUDE,87548,seringa descartavel s/ agulha 20ml c/ rosca (luer lock),0.65,0.23728813559322035,0.65,0.6-0.7
1104,SERINGA DESC 5ML S/AG LLOCK,SERINGA,PRODUTOS PARA SAUDE,87550,seringa descartavel s/ agulha 50ml c/ rosca ,0.6470588235294118,0.2916666666666667,0.6470588235294118,0.6-0.7
5703,SERINGA PREENCHIDA C/ SOLUÇÃO SALINA 10M,SERINGA,CLORETO DE SODIO,106547,whey protein isolado sache c/10g,0.5714285714285714,0.2564102564102564,0.5714285714285714,0.5-0.6
3959,SERINGA DESC 1ML C/AG 13X03 LSLIP,SERINGA,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.59375,0.3684210526315789,0.59375,0.5-0.6
2839,"SERINGA DESC 1ML C/AG 13X4,5 LSLIPC/DISP",SERINGA,PRODUTOS PARA SAUDE,108813,seringa descartavel s/ agulha  1 ml c/ rosca (luer lock),0.5434782608695652,0.23728813559322035,0.5434782608695652,0.5-0.6
2890,SERINGA DESC 1ML C/AG 25X06 FIX,SERINGA,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.6451612903225806,0.3684210526315789,0.6451612903225806,0.6-0.7
2928,SERINGA DESC 1ML S/AG LSLIP INSULINA,SERINGA,PRODUTOS PARA SAUDE,87835,seringa descartavel s/ agulha 20ml s/ rosca luer slip,0.5517241379310345,0.2413793103448276,0.5517241379310345,0.5-0.6
2955,SERINGA DESC 10ML BIGLOCK ORAL/ENTERAL,SERINGA,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.6666666666666666,0.3684210526315789,0.6666666666666666,0.6-0.7
3008,SERINGA DESC 20ML BIGLOCK ORAL/ENTERAL,SERINGA,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.6956521739130435,0.3684210526315789,0.6956521739130435,0.6-0.7
3033,SERINGA DESC 1ML S/AG LSLIP,SERINGA,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.6206896551724138,0.3684210526315789,0.6206896551724138,0.6-0.7
3124,SERINGA DESC 10ML C/AG 25X07 LLOCK,SERINGA,PRODUTOS PARA SAUDE,87546,seringa descartavel s/ agulha 05ml c/ rosca (luer lock),0.6046511627906976,0.23728813559322035,0.6046511627906976,0.6-0.7
3331,SERINGA DESC 5ML S/AG LSLIP EPIDURAL,SERINGA,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.5970149253731343,0.3684210526315789,0.5970149253731343,0.5-0.6
1533,SERINGA DESC 60ML S/AG LLOCK,SERINGA,PRODUTOS PARA SAUDE,92852,seringa desc 60ml conexao enfit,0.6440677966101694,0.3684210526315789,0.6440677966101694,0.6-0.7
1534,SERINGA DESC 3ML C/AG 25X07 LSLIP,SERINGA,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.59375,0.3684210526315789,0.59375,0.5-0.6
1536,SERINGA DESC 5ML C/AG 25X07 LSLIP,SERINGA,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.59375,0.3684210526315789,0.59375,0.5-0.6
1542,SERINGA DESC 60ML S/AG LSLIP,SERINGA,PRODUTOS PARA SAUDE,92852,seringa desc 60ml conexao enfit,0.6779661016949152,0.3684210526315789,0.6779661016949152,0.6-0.7
1546,"SERINGA DESC 1ML C/AG 13X4,5 FIXINSULINA",SERINGA,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.5633802816901409,0.3684210526315789,0.5633802816901409,0.5-0.6
1669,SERINGA DESC 20ML S/AG LLOCK,SERINGA,PRODUTOS PARA SAUDE,87548,seringa descartavel s/ agulha 20ml c/ rosca (luer lock),0.65,0.23728813559322035,0.65,0.6-0.7
2132,SERINGA DESC 3ML S/AG LLOCK,SERINGA,PRODUTOS PARA SAUDE,87550,seringa descartavel s/ agulha 50ml c/ rosca ,0.6470588235294118,0.2916666666666667,0.6470588235294118,0.6-0.7
2284,SERINGA DESC 20ML C/AG 25X07 LSLIP,SERINGA,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.6461538461538462,0.3684210526315789,0.6461538461538462,0.6-0.7
2294,"SERINGA 0,5ML C/AG. 25X6 INSULINA",SERINGA,PRODUTOS PARA SAUDE,87687,seringa de vidro 10ml,0.41509433962264153,0.5,0.5,<0.5
2298,SERINGA DESC 60ML S/AG BICO CATETER,SERINGA,PRODUTOS PARA SAUDE,87549,seringa descartavel s/ agulha 50ml bico cateter,0.7654320987654321,0.2641509433962264,0.7654320987654321,0.7-0.8
2299,SERINGA DESC 60ML S/AG LSLIP,SERINGA,PRODUTOS PARA SAUDE,92852,seringa desc 60ml conexao enfit,0.6779661016949152,0.3684210526315789,0.6779661016949152,0.6-0.7
2300,SERINGA DESC 60ML S/AG LLOCK,SERINGA,PRODUTOS PARA SAUDE,92852,seringa desc 60ml conexao enfit,0.6440677966101694,0.3684210526315789,0.6440677966101694,0.6-0.7
2332,SERINGA DESC 10ML S/AG  LLOCK,SERINGA,PRODUTOS PARA SAUDE,87550,seringa descartavel s/ agulha 50ml c/ rosca ,0.6376811594202898,0.2916666666666667,0.6376811594202898,0.6-0.7
2333,SERINGA DESC 20ML S/AG LSLIP,SERINGA,PRODUTOS PARA SAUDE,87835,seringa descartavel s/ agulha 20ml s/ rosca luer slip,0.6835443037974683,0.2413793103448276,0.6835443037974683,0.6-0.7
2334,SERINGA DESC 60ML S/AG LSLIP,SERINGA,PRODUTOS PARA SAUDE,92852,seringa desc 60ml conexao enfit,0.6779661016949152,0.3684210526315789,0.6779661016949152,0.6-0.7
2688,SERINGA DESC 20ML S/AG LSLIP BICO CENTRA,SERINGA,PRODUTOS PARA SAUDE,87549,seringa descartavel s/ agulha 50ml bico cateter,0.6976744186046512,0.2641509433962264,0.6976744186046512,0.6-0.7
2769,SERINGA DESC 3ML C/AG 25X07 LLOCK,SERINGA,PRODUTOS PARA SAUDE,87545,seringa descartavel s/ agulha 03ml c/ rosca (luer lock),0.611764705882353,0.23728813559322035,0.611764705882353,0.6-0.7
625,SERINGA DESC 20ML S/AG LSLIP,SERINGA,PRODUTOS PARA SAUDE,87835,seringa descartavel s/ agulha 20ml s/ rosca luer slip,0.6835443037974683,0.2413793103448276,0.6835443037974683,0.6-0.7
629,SERINGA DESC 3ML S/AG LLOCK,SERINGA,PRODUTOS PARA SAUDE,87550,seringa descartavel s/ agulha 50ml c/ rosca ,0.6470588235294118,0.2916666666666667,0.6470588235294118,0.6-0.7
633,SERINGA DESC 60ML S/AG BICO CATETER,SERINGA,PRODUTOS PARA SAUDE,87549,seringa descartavel s/ agulha 50ml bico cateter,0.7654320987654321,0.2641509433962264,0.7654320987654321,0.7-0.8
641,SERINGA DESC 10ML S/AG LLOCK,SERINGA,PRODUTOS PARA SAUDE,87550,seringa descartavel s/ agulha 50ml c/ rosca ,0.6376811594202898,0.2916666666666667,0.6376811594202898,0.6-0.7
660,SERINGA DESC 1ML S/AG LSLIP INSULINA,SERINGA,PRODUTOS PARA SAUDE,87835,seringa descartavel s/ agulha 20ml s/ rosca luer slip,0.5517241379310345,0.2413793103448276,0.5517241379310345,0.5-0.6
666,SERINGA DESC 60ML S/AG LLOCK,SERINGA,PRODUTOS PARA SAUDE,92852,seringa desc 60ml conexao enfit,0.6440677966101694,0.3684210526315789,0.6440677966101694,0.6-0.7
669,SERINGA DESC 20ML S/AG LLOCK,SERINGA,PRODUTOS PARA SAUDE,87548,seringa descartavel s/ agulha 20ml c/ rosca (luer lock),0.65,0.23728813559322035,0.65,0.6-0.7
670,SERINGA DESC 60ML S/AG BICO CATETER,SERINGA,PRODUTOS PARA SAUDE,87549,seringa descartavel s/ agulha 50ml bico cateter,0.7654320987654321,0.2641509433962264,0.7654320987654321,0.7-0.8
680,SERINGA DESC 3ML S/AG LSLIP,SERINGA,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.6206896551724138,0.3684210526315789,0.6206896551724138,0.6-0.7
3981,SERINGA DESC 10ML S/AG LSLIP EPIDURAL,SERINGA DESC 10ML S/AG LSLIP EPIDURAL,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6-0.7
5110,SERINGA DESC 20ML S/AG BICO SLIP,SERINGA DESC 20ML S/AG BICO SLIP,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.6984126984126984,0.6984126984126984,0.6984126984126984,0.6-0.7
640,SERINGA DESC 5ML S/AG LSLIP,SERINGA DESC 5ML S/AG LSLIP,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6-0.7
810,SERINGA DESC 5ML S/AG LSLIP,SERINGA DESC 5ML S/AG LSLIP,PRODUTOS PARA SAUDE,92851,seringa desc 20ml conexao enfit,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6-0.7
5120,SERINGA DOSADOR ORAL 10 ML AZUL,SERINGA DOSADOR ORAL 10 ML AZUL,PRODUTOS PARA SAUDE,88140,seringa dosadora oral 10ml  ,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8-0.9
1105,SERINGA DESC 10ML S/AG LSLIP,SERINGA DOSADOR ORAL 10 ML AZUL,PRODUTOS PARA SAUDE,88140,seringa dosadora oral 10ml  ,0.5555555555555556,0.8771929824561403,0.8771929824561403,0.8-0.9
621,SERINGA DESC 10ML S/AG LSLIP,SERINGA DOSADOR ORAL 10 ML AZUL,PRODUTOS PARA SAUDE,88140,seringa dosadora oral 10ml  ,0.5555555555555556,0.8771929824561403,0.8771929824561403,0.8-0.9
1670,SERINGA DESC 10ML S/AG LSLIP,SERINGA DOSADOR ORAL 10 ML AZUL,PRODUTOS PARA SAUDE,88140,seringa dosadora oral 10ml  ,0.5555555555555556,0.8771929824561403,0.8771929824561403,0.8-0.9
5563,SERTRALINA 50MG (C1),SERTRALINA (50MG COMPRIMIDO) C1,SERTRALINA,87181,sertralina 50 mg com rev,0.8372093023255814,0.8695652173913043,0.8695652173913043,0.8-0.9
5569,PREDNISONA 20MG CP,SERTRALINA (50MG COMPRIMIDO) C1,PREDNISONA,86851,prednisona 20 mg com,0.9743589743589743,0.5238095238095238,0.9743589743589743,0.9-1.0
5562,SERTRALINA 100MG (C1),SERTRALINA SOLIDO (CP/CAP/PO) ORAL,SERTRALINA,87181,sertralina 50 mg com rev,0.7727272727272727,0.5964912280701754,0.7727272727272727,0.7-0.8
1567,SERTRALINA 50 MG CP (C1) VP,SERTRALINA SOLIDO (CP/CAP/PO) ORAL,SERTRALINA,87181,sertralina 50 mg com rev,0.88,0.5964912280701754,0.88,0.8-0.9
3132,SERTRALINA 50 MG CP (C1),SERTRALINA SOLIDO (CP/CAP/PO) ORAL,SERTRALINA,87181,sertralina 50 mg com rev,0.875,0.5964912280701754,0.875,0.8-0.9
5805,CLORIDRATO DE SERTRALINA 100 MG,SERTRALINA SOLIDO (CP/CAP/PO) ORAL,SERTRALINA,111420,cloridrato de metformina+dapagliflozina (1000mg + 5mg),0.6585365853658537,0.3333333333333333,0.6585365853658537,0.6-0.7
365,SEVOFLURANO 1 ML/MG SOL INAL 250ML (C1),SEVOFLURANO ( 1ML/MG SOL INAL 250ML) C1,SEVOFLURANO,87182,sevoflurano 1 ml/ml sol inal fr 100 ml,0.8157894736842105,0.8108108108108109,0.8157894736842105,0.8-0.9
4947,SEVOQ 1 ML/ML SOL INAL FR VD AMB 250ML,SEVOFLURANO ( 1ML/MG SOL INAL 250ML) C1,SEVOFLURANO,87182,sevoflurano 1 ml/ml sol inal fr 100 ml,0.7368421052631579,0.8108108108108109,0.8108108108108109,0.8-0.9
2506,SEVOCRIS 1 MG/ML SOL INAL 250ML (C1) VP,SEVOFLURANO ( 1ML/MG SOL INAL 250ML) C1,SEVOFLURANO,87182,sevoflurano 1 ml/ml sol inal fr 100 ml,0.6666666666666666,0.8108108108108109,0.8108108108108109,0.8-0.9
3327,SEVOFLURANO 1 ML/ML SOL INAL 250ML (C1),SEVOFLURANO ( 1ML/MG SOL INAL 250ML) C1,SEVOFLURANO,87182,sevoflurano 1 ml/ml sol inal fr 100 ml,0.8421052631578947,0.8108108108108109,0.8421052631578947,0.8-0.9
53,SEVOCRIS 1 ML/ML SOL INAL 100 ML (C1) VP,SEVOFLURANO (1ML/ML SOL INAL 100ML) C1,SEVOFLURANO,87182,sevoflurano 1 ml/ml sol inal fr 100 ml,0.7631578947368421,0.8918918918918919,0.8918918918918919,0.8-0.9
3329,SEVOFLURANO 1 ML/ML SOL INAL 100ML (C1),SEVOFLURANO (1ML/ML SOL INAL 100ML) C1,SEVOFLURANO,87182,sevoflurano 1 ml/ml sol inal fr 100 ml,0.8947368421052632,0.8918918918918919,0.8947368421052632,0.8-0.9
4948,SEVOQ 1 ML/ML SOL INAL FR  100ML (C1),SEVOFLURANO (1ML/ML SOL INAL 100ML) C1,SEVOFLURANO,87182,sevoflurano 1 ml/ml sol inal fr 100 ml,0.821917808219178,0.8918918918918919,0.8918918918918919,0.8-0.9
1512,SEVOFLURANO 1 ML/ML SOL INAL 100 ML,SEVOFLURANO (1ML/ML SOL INAL 100ML) C1,SEVOFLURANO,87182,sevoflurano 1 ml/ml sol inal fr 100 ml,0.958904109589041,0.8918918918918919,0.958904109589041,0.9-1.0
4903,SIMETICONA 40MG CP,SIMETICONA (40MG COMPRIMIDO),SIMETICONA,87184,simeticona 40 mg com,0.9743589743589743,0.95,0.9743589743589743,0.9-1.0
3862,SIMETICONA 40 MG CP VP,SIMETICONA (40MG COMPRIMIDO),SIMETICONA,87184,simeticona 40 mg com,0.9302325581395349,0.95,0.95,0.9-1.0
5782,ENTEROFTAL 40MG 400 COMPRIMIDOS,SIMETICONA (40MG COMPRIMIDO),SIMETICONA,87184,simeticona 40 mg com,0.5454545454545454,0.95,0.95,0.9-1.0
943,SIMETICONA 40 MG CP,SIMETICONA (40MG COMPRIMIDO),SIMETICONA,87184,simeticona 40 mg com,1.0,0.95,1.0,0.9-1.0
941,SIMETICONA 75 MG/ML EMU OR 15 ML VP,SIMETICONA (75MG/ML 15ML EMUSSAO ORAL),SIMETICONA,83693,simeticona 75 mg/ml emu or fr 15 ml,0.9142857142857143,0.7222222222222222,0.9142857142857143,0.9-1.0
4082,SIMETICONA 75 MG/ML EMU OR 15 ML ,SIMETICONA (75MG/ML 15ML EMUSSAO ORAL),SIMETICONA,83693,simeticona 75 mg/ml emu or fr 15 ml,0.9552238805970149,0.7222222222222222,0.9552238805970149,0.9-1.0
4582,SIMETICONA 75MG GOTAS C/ 15ML,SIMETICONA (75MG/ML 15ML EMUSSAO ORAL),SIMETICONA,83693,simeticona 75 mg/ml emu or fr 15 ml,0.7301587301587301,0.7222222222222222,0.7301587301587301,0.7-0.8
4005,SINVASTATINA 10 MG CP VP,SINVASTATINA (10MG COMPRIMIDO REV) ,SINVASTATINA,87185,sinvastatina 10 mg com rev,0.9411764705882353,0.9615384615384616,0.9615384615384616,0.9-1.0
5756,SINVASTATINA 10MG - CX. C/ 500 COMP REVE,SINVASTATINA (10MG COMPRIMIDO REV) ,SINVASTATINA,87185,sinvastatina 10 mg com rev,0.8064516129032258,0.9615384615384616,0.9615384615384616,0.9-1.0
4626,SINVASTACOR 10 MG COM REV CT,SINVASTATINA (10MG COMPRIMIDO REV) ,SINVASTATINA,87185,sinvastatina 10 mg com rev,0.8148148148148148,0.9615384615384616,0.9615384615384616,0.9-1.0
1935,SINVASTATINA 10 MG CP VP,SINVASTATINA (10MG COMPRIMIDO REV) ,SINVASTATINA,87185,sinvastatina 10 mg com rev,0.9411764705882353,0.9615384615384616,0.9615384615384616,0.9-1.0
2850,SINVASTATINA 40MG CP,SINVASTATINA (40MG COMPRIMIDO) ,SINVASTATINA,87187,sinvastatina 40 mg com rev,0.8936170212765957,0.9166666666666666,0.9166666666666666,0.9-1.0
3131,SINVASTATINA 40 MG CP,SINVASTATINA (40MG COMPRIMIDO) ,SINVASTATINA,87187,sinvastatina 40 mg com rev,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9-1.0
5785,OMNITROPE 15MG/1.5ML IMP,"SOMATROPINA (15MG (45UI) SOL INJ SUBCUTANEA CARPULE 1,5ML)
",SOMATROPINA,86494,"atropina 0,25 mg/ml sol inj amp 1 ml",0.5,0.6373626373626373,0.6373626373626373,0.6-0.7
4834,OMNITROPE 15MG/1.5ML SOL INJ (C5),"SOMATROPINA (15MG (45UI) SOL INJ SUBCUTANEA CARPULE 1,5ML)
",SOMATROPINA,83672,fenitoina 50 mg/ml sol inj amp 5 ml,0.6567164179104478,0.5333333333333333,0.6567164179104478,0.6-0.7
1491,HORMOTROP 12UI PO LIOF INJ C/DIL 2ML(C5),SOMATROPINA INJETAVEL (12UI PO LIOF INJ C/DIL 2ML) C5,SOMATROPINA,86954,meropenem 1 g po liof inj fa,0.5588235294117647,0.5316455696202531,0.5588235294117647,0.5-0.6
1493,HORMOTROP 4UI PO LIOF INJ C/DIL 1ML (C5),SOMATROPINA INJETAVEL (4UI PO LIOF INJ C/DIL 1ML) C5,SOMATROPINA,87063,omeprazol 40 mg po liof inj fa + diluente,0.5641025641025641,0.5393258426966292,0.5641025641025641,0.5-0.6
1236,CRISCY 4UI PO LIOF INJ C/DIL 1ML (C5),SOMATROPINA INJETAVEL (4UI PO LIOF INJ C/DIL 1ML) C5,SOMATROPINA,87089,pamidronato dissódico 9 mg/ml po liof inj fa + amp dil 10 ml,0.5531914893617021,0.48148148148148145,0.5531914893617021,0.5-0.6
3283,SONDA ASP TRAQUEAL S/VALVULA NR.10,SONDA ASP TRAQUEAL S/VALVULA NR.10,PRODUTOS PARA SAUDE,87554,sonda aspiracao traqueal siliconizada n° 10,0.7105263157894737,0.7105263157894737,0.7105263157894737,0.7-0.8
3284,SONDA ASP TRAQUEAL S/VALVULA NR.12,SONDA ASP TRAQUEAL S/VALVULA NR.12,PRODUTOS PARA SAUDE,87555,sonda aspiracao traqueal siliconizada n° 12,0.7105263157894737,0.7105263157894737,0.7105263157894737,0.7-0.8
3184,SONDA ASP SISTEMA FECHADO 72 HR FR 14,SONDA DE ASPIRACAO SISTEMA FECHADO,PRODUTOS PARA SAUDE,87799,sistema de aspiracao fechado nº 12,0.5070422535211268,0.6764705882352942,0.6764705882352942,0.6-0.7
3183,SONDA ASP SISTEMA FECHADO 72 HR FR 12,SONDA DE ASPIRACAO SISTEMA FECHADO,PRODUTOS PARA SAUDE,87799,sistema de aspiracao fechado nº 12,0.5352112676056338,0.6764705882352942,0.6764705882352942,0.6-0.7
3182,SONDA ASP SISTEMA FECHADO 24 HR FR 14,SONDA DE ASPIRACAO SISTEMA FECHADO,PRODUTOS PARA SAUDE,87799,sistema de aspiracao fechado nº 12,0.5070422535211268,0.6764705882352942,0.6764705882352942,0.6-0.7
3181,SONDA ASP SISTEMA FECHADO 24 HR FR 12,SONDA DE ASPIRACAO SISTEMA FECHADO,PRODUTOS PARA SAUDE,87799,sistema de aspiracao fechado nº 12,0.5352112676056338,0.6764705882352942,0.6764705882352942,0.6-0.7
3285,SONDA ASP TRAQUEAL S/VALVULA NR.14,SONDA DE ASPIRACAO TRAQUEAL,PRODUTOS PARA SAUDE,87556,sonda aspiracao traqueal siliconizada n° 14,0.7105263157894737,0.6956521739130435,0.7105263157894737,0.7-0.8
3286,SONDA ASP TRAQUEAL S/VALVULA NR.16,SONDA DE ASPIRACAO TRAQUEAL,PRODUTOS PARA SAUDE,87557,sonda aspiracao traqueal siliconizada n° 16,0.7105263157894737,0.6956521739130435,0.7105263157894737,0.7-0.8
3282,SONDA ASP TRAQUEAL S/VALVULA NR.08,SONDA DE ASPIRACAO TRAQUEAL,PRODUTOS PARA SAUDE,87553,sonda aspiracao traqueal siliconizada n° 08,0.7105263157894737,0.6956521739130435,0.7105263157894737,0.7-0.8
3279,SONDA ASP TRAQUEAL C/VALVULA NR.18,SONDA DE ASPIRACAO TRAQUEAL,PRODUTOS PARA SAUDE,87558,sonda aspiracao traqueal siliconizada n° 18,0.7105263157894737,0.6956521739130435,0.7105263157894737,0.7-0.8
3278,SONDA ASP TRAQUEAL C/VALVULA NR.16,SONDA DE ASPIRACAO TRAQUEAL,PRODUTOS PARA SAUDE,87557,sonda aspiracao traqueal siliconizada n° 16,0.7105263157894737,0.6956521739130435,0.7105263157894737,0.7-0.8
3277,SONDA ASP TRAQUEAL C/VALVULA NR.14,SONDA DE ASPIRACAO TRAQUEAL,PRODUTOS PARA SAUDE,87556,sonda aspiracao traqueal siliconizada n° 14,0.7105263157894737,0.6956521739130435,0.7105263157894737,0.7-0.8
3276,SONDA ASP TRAQUEAL C/VALVULA NR.12,SONDA DE ASPIRACAO TRAQUEAL,PRODUTOS PARA SAUDE,87555,sonda aspiracao traqueal siliconizada n° 12,0.7105263157894737,0.6956521739130435,0.7105263157894737,0.7-0.8
3275,SONDA ASP TRAQUEAL C/VALVULA NR.10,SONDA DE ASPIRACAO TRAQUEAL,PRODUTOS PARA SAUDE,87554,sonda aspiracao traqueal siliconizada n° 10,0.7105263157894737,0.6956521739130435,0.7105263157894737,0.7-0.8
3274,SONDA ASP TRAQUEAL C/VALVULA NR.08,SONDA DE ASPIRACAO TRAQUEAL,PRODUTOS PARA SAUDE,87553,sonda aspiracao traqueal siliconizada n° 08,0.7105263157894737,0.6956521739130435,0.7105263157894737,0.7-0.8
3287,SONDA ASP TRAQUEAL S/VALVULA NR.18,SONDA DE ASPIRACAO TRAQUEAL,PRODUTOS PARA SAUDE,87558,sonda aspiracao traqueal siliconizada n° 18,0.7105263157894737,0.6956521739130435,0.7105263157894737,0.7-0.8
1561,SONDA FOLEY 2 VIAS FR 12 C/ BALAO 5-10CC,SONDA FOLEY 2 VIAS FR 12 C/ BALAO 30CC,PRODUTOS PARA SAUDE,87583,sonda foley 2 vias n° 12 30cc ,0.7761194029850746,0.8307692307692308,0.8307692307692308,0.8-0.9
1556,SONDA FOLEY 2 VIAS FR 12 C/ BALAO 30CC,SONDA FOLEY 2 VIAS FR 12 C/ BALAO 30CC,PRODUTOS PARA SAUDE,87583,sonda foley 2 vias n° 12 30cc ,0.8307692307692308,0.8307692307692308,0.8307692307692308,0.8-0.9
5121,SONDA FOLEY 2 VIAS FR.12  C/BALAO15-30CC,SONDA FOLEY 2 VIAS FR 12 C/ BALAO 30CC,PRODUTOS PARA SAUDE,87583,sonda foley 2 vias n° 12 30cc ,0.8059701492537313,0.8307692307692308,0.8307692307692308,0.8-0.9
5849,SONDA FOLEY 2 VIAS FR 12 C/ BALAO 30CC,SONDA FOLEY 2 VIAS FR 12 C/ BALAO 30CC,PRODUTOS PARA SAUDE,87583,sonda foley 2 vias n° 12 30cc ,0.8307692307692308,0.8307692307692308,0.8307692307692308,0.8-0.9
